Household_ID,State,Urban,Household_Size,Internet_Access,Online_Purchase,Online_Food,Online_Medicine,Online_Consumables,Online_Electronics,Sample_Weight
383,Arunachal Pradesh,1,5,1,0,0,0,0,0,193.40707154178997
384,Arunachal Pradesh,1,1,0,0,0,0,0,0,177.04532813105908
385,Arunachal Pradesh,0,2,0,0,0,0,0,0,126.56487335063483
386,Arunachal Pradesh,0,7,1,1,0,0,0,1,94.90933825575217
387,Arunachal Pradesh,1,5,1,1,0,1,0,0,174.27039491736755
388,Arunachal Pradesh,1,1,1,0,0,0,0,0,161.07141979302787
389,Arunachal Pradesh,1,4,1,0,0,0,0,0,164.91738991933795
390,Arunachal Pradesh,0,5,1,1,1,0,1,1,102.3230800954219
391,Arunachal Pradesh,1,5,0,0,0,0,0,0,193.2672810937552
392,Arunachal Pradesh,0,3,1,0,0,0,0,0,169.1773316736123
393,Arunachal Pradesh,0,2,1,1,1,1,1,0,189.3842080447781
394,Arunachal Pradesh,1,5,1,1,1,0,0,0,103.67211261703233
395,Arunachal Pradesh,0,2,0,0,0,0,0,0,117.4024613059463
396,Arunachal Pradesh,0,5,1,0,0,0,0,0,86.28975204732944
397,Arunachal Pradesh,0,6,0,0,0,0,0,0,128.02548384661267
398,Arunachal Pradesh,1,4,1,0,0,0,0,0,92.64111393912751
399,Arunachal Pradesh,1,4,1,0,0,0,0,0,97.6380192891675
400,Arunachal Pradesh,1,3,1,1,0,1,0,1,87.02358038028534
401,Arunachal Pradesh,0,3,1,1,1,0,0,0,183.7808217216102
402,Arunachal Pradesh,1,5,1,0,0,0,0,0,63.39342867883594
403,Arunachal Pradesh,0,4,1,0,0,0,0,0,155.57856374514967
404,Arunachal Pradesh,1,2,1,1,0,0,0,0,94.70783129591646
405,Arunachal Pradesh,1,4,1,1,1,0,0,0,118.6549407738941
406,Arunachal Pradesh,1,3,1,1,0,0,0,0,81.79910820479871
407,Arunachal Pradesh,0,4,0,0,0,0,0,0,151.67198004650663
408,Arunachal Pradesh,0,3,1,0,0,0,0,0,160.7896187198496
409,Arunachal Pradesh,1,4,1,0,0,0,0,0,79.88229123410797
410,Arunachal Pradesh,0,3,1,1,1,0,1,0,52.204008298243075
411,Arunachal Pradesh,1,2,1,1,1,0,0,0,139.26975123585223
412,Arunachal Pradesh,1,3,0,0,0,0,0,0,151.63134011884296
413,Arunachal Pradesh,1,4,1,0,0,0,0,0,196.40207349188205
414,Arunachal Pradesh,1,1,1,0,0,0,0,0,68.03108436808644
415,Arunachal Pradesh,1,1,1,1,1,1,0,1,94.97007913478538
416,Arunachal Pradesh,0,8,0,1,0,0,0,0,109.70079394317543
417,Arunachal Pradesh,1,1,1,1,1,0,0,1,193.66847014823057
418,Arunachal Pradesh,0,5,0,0,0,0,0,0,194.4152525379809
419,Arunachal Pradesh,1,3,1,1,1,0,0,0,72.04440643823145
420,Arunachal Pradesh,0,5,1,0,0,0,0,0,88.98574688642492
421,Arunachal Pradesh,1,5,1,1,0,0,1,1,51.176238615787526
422,Arunachal Pradesh,0,4,1,0,0,0,0,0,129.448958591843
423,Arunachal Pradesh,1,3,1,1,1,0,0,0,114.92240033142039
424,Arunachal Pradesh,1,2,1,1,1,0,0,0,178.06773825570005
425,Arunachal Pradesh,1,6,1,0,0,0,0,0,199.22289409489267
426,Arunachal Pradesh,0,8,0,0,0,0,0,0,115.54938284984313
427,Arunachal Pradesh,0,2,0,0,0,0,0,0,78.51614746755914
428,Arunachal Pradesh,0,6,0,0,0,0,0,0,128.21894580822078
429,Arunachal Pradesh,0,5,1,1,0,1,0,0,74.40496157128489
430,Arunachal Pradesh,0,5,0,1,1,1,0,1,145.15455333075306
431,Arunachal Pradesh,1,2,0,0,0,0,0,0,64.3098915969816
432,Arunachal Pradesh,1,1,1,1,1,1,0,0,198.9882523134446
433,Arunachal Pradesh,1,4,1,1,0,0,0,0,103.56817389507542
434,Arunachal Pradesh,0,3,0,0,0,0,0,0,148.49466105618143
435,Arunachal Pradesh,1,2,0,0,0,0,0,0,125.89368616023975
436,Arunachal Pradesh,1,1,1,1,0,1,0,0,115.49212846531492
437,Arunachal Pradesh,0,4,0,0,0,0,0,0,102.95755874004536
438,Arunachal Pradesh,0,7,0,0,0,0,0,0,167.05482545103226
439,Arunachal Pradesh,0,4,1,0,0,0,0,0,77.92038466300218
440,Arunachal Pradesh,1,5,1,1,1,0,0,0,171.63178715118778
441,Arunachal Pradesh,0,3,0,0,0,0,0,0,148.19760302989317
442,Arunachal Pradesh,1,5,1,1,1,1,1,0,50.00174521330492
443,Arunachal Pradesh,1,3,1,0,0,0,0,0,83.91879968745079
444,Arunachal Pradesh,1,2,1,1,0,0,1,0,161.28444904380729
445,Arunachal Pradesh,0,4,1,1,0,0,1,0,185.29102951237252
446,Arunachal Pradesh,0,8,0,0,0,0,0,0,138.59567509919566
447,Arunachal Pradesh,0,2,0,0,0,0,0,0,75.09819560015906
448,Arunachal Pradesh,0,4,0,1,1,0,1,0,163.85079237828967
449,Arunachal Pradesh,1,3,1,1,0,0,0,0,119.25742157196787
450,Arunachal Pradesh,0,5,0,0,0,0,0,0,91.11073840132866
451,Arunachal Pradesh,0,3,1,1,0,0,0,0,134.31091916038565
452,Arunachal Pradesh,0,4,1,1,0,0,1,1,175.84959915770162
453,Arunachal Pradesh,1,4,0,0,0,0,0,0,85.24601074939292
454,Arunachal Pradesh,0,6,0,0,0,0,0,0,57.75030824869417
455,Arunachal Pradesh,0,5,0,0,0,0,0,0,170.00052226455222
456,Arunachal Pradesh,0,4,1,0,0,0,0,0,73.5909812269573
457,Arunachal Pradesh,1,2,0,0,0,0,0,0,169.50220957870584
458,Arunachal Pradesh,1,4,1,0,0,0,0,0,185.91305907218907
459,Arunachal Pradesh,1,4,1,0,0,0,0,0,93.14490935655172
460,Arunachal Pradesh,1,3,1,1,0,0,1,0,92.8637486889059
461,Arunachal Pradesh,1,4,1,1,1,0,0,0,144.84232304564597
462,Arunachal Pradesh,1,3,1,1,1,1,0,0,60.12538200257329
463,Arunachal Pradesh,0,3,0,0,0,0,0,0,110.54015035423868
464,Arunachal Pradesh,0,5,0,0,0,0,0,0,109.64185678293059
465,Arunachal Pradesh,1,2,1,1,1,0,0,0,61.54692005974494
466,Arunachal Pradesh,1,6,1,1,0,0,0,1,52.26660263217126
467,Arunachal Pradesh,0,3,0,0,0,0,0,0,141.50111256192287
468,Arunachal Pradesh,1,2,1,0,0,0,0,0,192.01005933850934
469,Arunachal Pradesh,1,2,0,0,0,0,0,0,182.44907372446596
470,Arunachal Pradesh,1,3,1,0,0,0,0,0,111.22275363000472
471,Arunachal Pradesh,1,3,1,1,0,1,0,1,150.86907470375434
472,Arunachal Pradesh,0,2,1,1,1,0,0,0,88.80674632331613
473,Arunachal Pradesh,1,4,1,0,0,0,0,0,141.99375273310687
474,Arunachal Pradesh,0,3,0,0,0,0,0,0,79.89055047002012
475,Arunachal Pradesh,0,5,1,1,1,1,1,1,118.84107748952304
476,Arunachal Pradesh,0,5,0,0,0,0,0,0,192.72360652651807
477,Arunachal Pradesh,0,6,0,0,0,0,0,0,131.63809491705467
478,Arunachal Pradesh,1,4,1,0,0,0,0,0,128.21735362503202
479,Arunachal Pradesh,1,3,0,0,0,0,0,0,130.749791488357
480,Arunachal Pradesh,1,3,0,0,0,0,0,0,168.10805401284995
481,Arunachal Pradesh,0,5,1,0,0,0,0,0,114.1402000555006
482,Arunachal Pradesh,0,5,0,0,0,0,0,0,173.71148560205114
483,Arunachal Pradesh,1,3,1,1,0,1,0,0,65.80898271617079
484,Arunachal Pradesh,0,4,0,0,0,0,0,0,73.92383938120375
485,Arunachal Pradesh,1,1,1,1,0,0,0,1,93.37811694439247
486,Arunachal Pradesh,1,2,1,1,1,1,0,0,96.16937475211185
487,Arunachal Pradesh,0,7,1,1,0,0,0,1,108.90961149071244
488,Arunachal Pradesh,0,4,1,0,0,0,0,0,151.5411174495256
489,Arunachal Pradesh,0,6,0,0,0,0,0,0,141.5820132523137
490,Arunachal Pradesh,1,4,1,0,0,0,0,0,84.43972411309531
491,Arunachal Pradesh,1,2,1,1,0,0,1,1,52.86934496559305
492,Arunachal Pradesh,1,5,1,1,1,1,0,0,86.80284712493166
493,Arunachal Pradesh,1,3,1,1,0,0,0,0,114.34165001452163
494,Arunachal Pradesh,0,5,0,0,0,0,0,0,125.01691281149405
495,Arunachal Pradesh,1,5,1,0,0,0,0,0,67.30919632683761
496,Arunachal Pradesh,0,2,1,1,1,1,0,0,80.64745750984554
497,Arunachal Pradesh,0,4,1,0,0,0,0,0,60.35688594718996
498,Arunachal Pradesh,0,4,0,0,0,0,0,0,87.99085752840726
499,Arunachal Pradesh,1,4,1,0,0,0,0,0,173.20825443510415
500,Arunachal Pradesh,0,4,1,0,0,0,0,0,117.69411695438824
501,Arunachal Pradesh,1,5,0,0,0,0,0,0,61.35495909646812
502,Arunachal Pradesh,1,5,0,0,0,0,0,0,60.04604180379073
503,Arunachal Pradesh,0,4,0,0,0,0,0,0,59.984709187133426
504,Arunachal Pradesh,0,2,1,0,0,0,0,0,115.02083491334515
505,Arunachal Pradesh,0,4,1,1,1,1,1,0,119.63577796088374
506,Arunachal Pradesh,0,5,0,1,1,0,1,1,170.67419636477337
507,Arunachal Pradesh,0,4,1,0,0,0,0,0,137.55703815970458
508,Arunachal Pradesh,0,5,0,0,0,0,0,0,71.04867772902725
509,Arunachal Pradesh,0,5,0,0,0,0,0,0,79.24627998504339
510,Arunachal Pradesh,0,5,0,0,0,0,0,0,139.57329589854527
511,Arunachal Pradesh,0,6,0,0,0,0,0,0,73.47150740054009
512,Arunachal Pradesh,0,5,1,1,1,1,1,0,186.17577708253012
513,Arunachal Pradesh,0,3,1,0,0,0,0,0,107.41981466545818
514,Arunachal Pradesh,0,5,0,0,0,0,0,0,153.85383836915872
515,Arunachal Pradesh,1,6,1,1,1,1,0,1,139.29548988912336
516,Arunachal Pradesh,1,4,0,0,0,0,0,0,164.12769963961728
517,Arunachal Pradesh,1,1,1,1,1,1,1,1,181.87786589018714
518,Arunachal Pradesh,1,3,1,0,0,0,0,0,98.45410186311409
519,Arunachal Pradesh,0,6,1,0,0,0,0,0,199.42365102481682
520,Arunachal Pradesh,0,6,1,0,0,0,0,0,60.088387095105176
521,Arunachal Pradesh,1,8,1,0,0,0,0,0,170.99975795402247
522,Arunachal Pradesh,0,8,1,1,1,1,1,0,167.56073766128546
523,Arunachal Pradesh,0,3,0,0,0,0,0,0,52.15721691081276
524,Arunachal Pradesh,0,5,0,1,0,0,0,0,179.66498703025462
525,Arunachal Pradesh,0,4,0,0,0,0,0,0,116.34407081767029
526,Arunachal Pradesh,0,4,1,0,0,0,0,0,189.22731471709272
527,Arunachal Pradesh,0,3,0,0,0,0,0,0,199.34466642483252
528,Arunachal Pradesh,0,5,0,0,0,0,0,0,138.97373285592022
529,Arunachal Pradesh,1,3,1,0,0,0,0,0,105.96839276335754
530,Arunachal Pradesh,0,3,0,0,0,0,0,0,154.57037088377137
531,Arunachal Pradesh,0,3,1,0,0,0,0,0,139.89531742091566
532,Arunachal Pradesh,1,4,1,0,0,0,0,0,175.60506196552262
533,Arunachal Pradesh,1,1,1,1,1,0,0,0,130.39026182781774
534,Arunachal Pradesh,0,4,1,0,0,0,0,0,91.55187864889682
535,Arunachal Pradesh,0,4,0,0,0,0,0,0,57.79840279665612
536,Arunachal Pradesh,1,3,1,0,0,0,0,0,182.14595084594862
537,Arunachal Pradesh,0,5,1,0,0,0,0,0,182.91401529698123
538,Arunachal Pradesh,1,4,1,0,0,0,0,0,199.5856849855404
539,Arunachal Pradesh,1,5,1,0,0,0,0,0,119.75142762896414
540,Arunachal Pradesh,0,2,1,1,0,0,0,0,62.7655229179678
541,Arunachal Pradesh,1,1,1,1,1,1,1,1,72.09133453281365
542,Arunachal Pradesh,0,5,0,0,0,0,0,0,91.75527224939849
543,Arunachal Pradesh,0,3,1,1,1,1,0,0,59.38472633291774
544,Arunachal Pradesh,1,5,1,1,0,1,1,0,95.36292669178046
545,Arunachal Pradesh,0,6,1,0,0,0,0,0,125.82631405847958
546,Arunachal Pradesh,1,4,1,1,1,0,1,0,58.546809049605244
547,Arunachal Pradesh,1,3,1,0,0,0,0,0,150.08185057912715
548,Arunachal Pradesh,0,6,1,0,0,0,0,0,176.01621176587997
549,Arunachal Pradesh,0,6,1,1,1,0,1,0,175.7345631622701
550,Arunachal Pradesh,1,5,1,1,1,0,1,1,192.7167238494638
551,Arunachal Pradesh,1,3,1,1,0,1,0,0,149.25008894437838
552,Arunachal Pradesh,1,3,1,1,1,1,0,1,189.0685672796674
553,Arunachal Pradesh,0,4,1,1,0,1,1,0,176.76812772440522
554,Arunachal Pradesh,0,3,0,0,0,0,0,0,82.73113018282584
555,Arunachal Pradesh,0,3,1,1,0,0,0,0,72.80728511367377
556,Arunachal Pradesh,0,4,1,1,0,1,1,1,85.72199804985445
557,Arunachal Pradesh,0,4,0,0,0,0,0,0,73.17383060073887
558,Arunachal Pradesh,0,4,0,0,0,0,0,0,165.41733411230706
559,Arunachal Pradesh,1,5,1,1,1,1,0,0,186.59085758216327
560,Arunachal Pradesh,0,4,1,1,0,0,0,1,53.74574931755744
561,Arunachal Pradesh,0,3,1,0,0,0,0,0,66.73894999358711
562,Arunachal Pradesh,0,3,1,1,0,1,0,1,165.91571294976188
563,Arunachal Pradesh,1,4,1,0,0,0,0,0,108.0983776962971
564,Arunachal Pradesh,1,1,0,0,0,0,0,0,166.28660777524237
565,Arunachal Pradesh,1,2,1,0,0,0,0,0,150.180186005122
566,Arunachal Pradesh,0,3,0,0,0,0,0,0,97.63245503863827
567,Arunachal Pradesh,0,7,0,0,0,0,0,0,91.61970195874311
568,Arunachal Pradesh,1,6,1,0,0,0,0,0,155.93692438328932
569,Arunachal Pradesh,0,8,1,1,1,0,1,0,175.18576853834415
570,Arunachal Pradesh,0,3,1,0,0,0,0,0,59.271269103383396
571,Arunachal Pradesh,1,2,1,1,0,0,0,1,120.64403786521002
572,Arunachal Pradesh,0,5,0,0,0,0,0,0,185.6539662490786
573,Arunachal Pradesh,0,5,1,1,1,0,1,0,182.68803323444206
574,Arunachal Pradesh,0,6,1,0,0,0,0,0,90.74497719115544
575,Arunachal Pradesh,1,2,1,1,0,1,0,0,93.19180140139886
576,Arunachal Pradesh,0,3,0,0,0,0,0,0,74.66082936183182
577,Arunachal Pradesh,1,3,0,0,0,0,0,0,159.95001608339348
578,Arunachal Pradesh,0,7,0,0,0,0,0,0,148.5545747351161
579,Arunachal Pradesh,0,4,1,1,0,0,1,0,119.59725472503311
580,Arunachal Pradesh,1,7,1,1,0,0,1,0,129.84378139271817
581,Arunachal Pradesh,1,2,1,1,0,0,0,1,195.45854491969655
582,Arunachal Pradesh,1,2,1,1,1,0,1,0,87.92871773751668
583,Arunachal Pradesh,0,4,0,0,0,0,0,0,121.6025597183602
584,Arunachal Pradesh,1,3,0,0,0,0,0,0,81.35890605602691
585,Arunachal Pradesh,1,3,1,0,0,0,0,0,83.18580446690959
586,Arunachal Pradesh,1,5,0,0,0,0,0,0,118.86860349300214
587,Arunachal Pradesh,1,6,1,0,0,0,0,0,152.5799677753015
588,Arunachal Pradesh,0,1,0,0,0,0,0,0,74.18282179626839
589,Arunachal Pradesh,0,8,0,0,0,0,0,0,60.26756788490252
590,Arunachal Pradesh,1,1,1,0,0,0,0,0,149.2666598707458
591,Arunachal Pradesh,1,3,1,1,0,0,0,0,88.30045606448662
592,Arunachal Pradesh,1,3,1,0,0,0,0,0,148.72397364463603
593,Arunachal Pradesh,1,3,1,1,0,1,0,1,181.89953235177111
594,Arunachal Pradesh,0,3,0,0,0,0,0,0,193.71770133791506
595,Arunachal Pradesh,1,5,0,0,0,0,0,0,145.3121535292865
596,Arunachal Pradesh,0,4,0,0,0,0,0,0,151.61571068424416
597,Arunachal Pradesh,1,4,0,0,0,0,0,0,174.93945733613418
598,Arunachal Pradesh,0,6,0,0,0,0,0,0,187.25910987758337
599,Arunachal Pradesh,1,5,1,0,0,0,0,0,96.2702422234226
600,Arunachal Pradesh,0,3,1,1,1,0,0,0,159.2556281509469
601,Arunachal Pradesh,1,4,0,0,0,0,0,0,110.0318413774508
602,Arunachal Pradesh,0,3,0,1,0,0,0,1,190.77946752096958
603,Arunachal Pradesh,1,4,1,1,0,0,1,1,112.72171822441994
604,Arunachal Pradesh,0,6,1,1,1,1,0,0,74.45286707223293
605,Arunachal Pradesh,1,1,0,0,0,0,0,0,70.31893051920362
606,Arunachal Pradesh,1,5,0,0,0,0,0,0,57.59337084036112
607,Arunachal Pradesh,1,3,1,1,0,1,0,0,56.03870045138481
608,Assam,1,3,1,1,0,0,0,1,126.97746256351682
609,Assam,1,1,1,1,1,1,1,1,63.487436728955345
610,Assam,1,1,1,1,1,1,0,0,163.86303988334578
611,Assam,0,4,0,0,0,0,0,0,82.43757922797934
612,Assam,1,2,0,0,0,0,0,0,160.0858065502804
613,Assam,1,3,1,1,0,0,0,0,86.97798584569745
614,Assam,0,3,1,1,1,1,0,0,168.57807654075103
615,Assam,1,3,1,1,0,0,1,1,198.4634620114002
616,Assam,1,3,1,1,1,1,0,0,145.68528118294424
617,Assam,0,5,0,0,0,0,0,0,142.81581155615075
618,Assam,0,4,0,1,1,1,1,1,140.47882484220014
619,Assam,0,3,0,0,0,0,0,0,79.25134706579237
620,Assam,0,5,0,0,0,0,0,0,126.74578737785211
621,Assam,1,2,1,0,0,0,0,0,70.2620219338641
622,Assam,1,5,0,0,0,0,0,0,50.81073855090048
623,Assam,1,3,1,1,1,0,0,0,147.83530296986612
624,Assam,1,4,1,1,0,1,0,1,139.12127941346864
625,Assam,1,1,1,1,0,0,0,0,150.92707002328171
626,Assam,0,4,0,0,0,0,0,0,109.68262633355346
627,Assam,0,4,1,1,1,0,0,1,170.03095215253688
628,Assam,0,3,0,0,0,0,0,0,159.02582465723563
629,Assam,0,8,0,0,0,0,0,0,175.62962511140836
630,Assam,0,4,1,0,0,0,0,0,62.250091379014435
631,Assam,0,3,1,1,1,0,0,0,69.10542101718217
632,Assam,1,5,0,0,0,0,0,0,124.8456675370649
633,Assam,1,5,1,1,1,0,1,0,133.15350218245536
634,Assam,1,1,0,0,0,0,0,0,173.54096311972842
635,Assam,0,4,0,0,0,0,0,0,149.94017922185577
636,Assam,0,3,1,1,1,1,0,0,110.7087595744488
637,Assam,1,1,0,0,0,0,0,0,98.0040974843588
638,Assam,0,3,0,0,0,0,0,0,138.84520565931436
639,Assam,0,4,0,0,0,0,0,0,67.93429966280847
640,Assam,0,3,0,0,0,0,0,0,199.20262477947307
641,Assam,1,4,1,0,0,0,0,0,96.12946932356846
642,Assam,0,5,1,1,0,0,1,1,91.67677448098482
643,Assam,0,5,0,0,0,0,0,0,121.12464444079797
644,Assam,1,1,1,0,0,0,0,0,128.48195824563123
645,Assam,1,3,1,0,0,0,0,0,73.08792646743575
646,Assam,0,4,1,0,0,0,0,0,61.195764661914325
647,Assam,0,8,0,0,0,0,0,0,100.59542547012296
648,Assam,0,4,0,0,0,0,0,0,196.27699639632624
649,Assam,0,3,0,0,0,0,0,0,189.596371452794
650,Assam,0,3,1,0,0,0,0,0,168.5022262339823
651,Assam,1,3,1,0,0,0,0,0,120.00921406519257
652,Assam,1,2,1,1,1,1,0,0,117.81298952170489
653,Assam,0,1,0,0,0,0,0,0,118.61645838048324
654,Assam,1,3,1,0,0,0,0,0,70.30331524599261
655,Assam,1,2,1,1,1,0,1,1,151.3431964397365
656,Assam,1,4,1,1,1,1,1,1,88.13918471672969
657,Assam,1,3,1,0,0,0,0,0,72.25405059342752
658,Assam,1,5,1,0,0,0,0,0,105.73197669798115
659,Assam,0,4,1,1,0,1,1,0,187.36823591811907
660,Assam,1,2,1,1,1,0,0,0,140.50012943180522
661,Assam,0,4,0,0,0,0,0,0,51.574046170991664
662,Assam,0,2,0,0,0,0,0,0,101.2770928247138
663,Assam,0,1,1,1,1,0,1,1,69.06443603276588
664,Assam,1,3,1,0,0,0,0,0,175.30587954263692
665,Assam,1,3,1,1,0,1,1,0,119.91744389877334
666,Assam,1,1,1,0,0,0,0,0,74.69426423880032
667,Assam,1,1,1,1,0,0,0,1,175.5855827332727
668,Assam,0,4,0,1,1,0,1,0,107.76539042345445
669,Assam,0,7,0,0,0,0,0,0,79.12443035691234
670,Assam,0,1,1,1,1,0,1,1,67.03109634894301
671,Assam,0,5,0,0,0,0,0,0,128.73499800887572
672,Assam,0,3,0,0,0,0,0,0,117.73483799083627
673,Assam,0,8,0,0,0,0,0,0,152.0837242668652
674,Assam,1,1,1,1,1,0,1,1,150.85847191980565
675,Assam,1,1,1,1,1,0,0,1,198.280998056856
676,Assam,1,6,1,0,0,0,0,0,67.21303991207532
677,Assam,0,3,1,0,0,0,0,0,81.16751314425372
678,Assam,0,2,1,1,1,0,0,0,98.73841916099619
679,Assam,0,7,0,0,0,0,0,0,144.60761667378938
680,Assam,0,5,1,1,0,1,0,0,128.28264922369146
681,Assam,1,2,0,0,0,0,0,0,147.84126663485753
682,Assam,0,5,0,0,0,0,0,0,58.876560779531275
683,Assam,0,5,0,1,0,0,1,1,111.36277229523142
684,Assam,1,2,1,1,1,0,0,1,148.38549696475994
685,Assam,1,2,1,1,0,1,0,1,154.90091993789645
686,Assam,1,4,1,1,0,1,1,0,186.793937629945
687,Assam,1,4,1,1,1,0,1,1,97.80344059857853
688,Assam,1,1,1,1,1,0,0,1,88.04191562895623
689,Assam,0,3,0,0,0,0,0,0,138.21404564081706
690,Assam,1,4,0,0,0,0,0,0,94.3621343892531
691,Assam,1,2,1,1,0,1,0,0,138.44802427273214
692,Assam,1,5,1,0,0,0,0,0,165.900648219225
693,Assam,0,4,1,1,0,1,0,0,94.03021886879907
694,Assam,1,2,1,1,1,0,0,0,52.84181050615319
695,Assam,0,3,1,0,0,0,0,0,97.96147931115424
696,Assam,1,1,1,0,0,0,0,0,53.692697576185786
697,Assam,1,3,1,0,0,0,0,0,56.043341860181314
698,Assam,0,5,0,0,0,0,0,0,170.5632854017644
699,Assam,1,3,1,0,0,0,0,0,72.70567568949124
700,Assam,1,2,1,1,0,0,0,0,105.04421105108007
701,Assam,1,2,1,1,1,1,0,0,171.81164165130184
702,Assam,0,5,1,0,0,0,0,0,71.47420367167895
703,Assam,0,5,1,0,0,0,0,0,185.4872157642696
704,Assam,1,5,1,0,0,0,0,0,122.84702980014157
705,Assam,0,7,0,0,0,0,0,0,91.05476865175564
706,Assam,0,2,0,0,0,0,0,0,58.065846749297506
707,Assam,0,3,1,1,1,1,1,0,62.63830661269569
708,Assam,0,3,0,0,0,0,0,0,93.41613424523123
709,Assam,0,6,0,0,0,0,0,0,62.29486019654933
710,Assam,0,5,0,0,0,0,0,0,178.95193776204994
711,Assam,0,3,1,1,0,0,0,0,136.67419572671537
712,Assam,1,3,1,0,0,0,0,0,189.87333853847028
713,Assam,0,4,0,0,0,0,0,0,188.32878920769264
714,Assam,1,2,1,1,1,1,1,0,179.3744761102378
715,Assam,1,4,1,0,0,0,0,0,69.84319214765574
716,Assam,0,4,0,0,0,0,0,0,83.22759081696587
717,Assam,1,2,1,1,1,0,1,1,112.37920091119213
718,Assam,1,3,1,1,0,0,0,0,172.64350674567294
719,Assam,0,6,0,0,0,0,0,0,91.53049542380184
720,Assam,1,6,1,0,0,0,0,0,96.73576093733433
721,Assam,0,3,1,1,0,0,0,1,133.07351609505884
722,Assam,0,3,0,0,0,0,0,0,159.92887809977464
723,Assam,0,5,1,0,0,0,0,0,96.15542200847658
724,Assam,1,1,1,1,1,0,0,1,84.89549575801624
725,Assam,0,3,0,0,0,0,0,0,117.83037186553081
726,Assam,0,5,0,0,0,0,0,0,165.97752518881373
727,Assam,0,1,0,1,0,1,0,1,167.37502165704404
728,Assam,0,4,0,0,0,0,0,0,130.19913846132857
729,Assam,0,3,0,0,0,0,0,0,52.741260458525936
730,Assam,0,2,0,0,0,0,0,0,70.5531365054481
731,Assam,0,3,0,0,0,0,0,0,83.58868816948842
732,Assam,1,3,0,0,0,0,0,0,160.61149164679193
733,Assam,0,6,1,0,0,0,0,0,199.06759630672582
734,Assam,1,4,0,0,0,0,0,0,157.6899036410153
735,Assam,1,2,1,1,1,0,1,1,121.4789706248356
736,Assam,0,2,0,0,0,0,0,0,81.8428462502887
737,Assam,1,5,1,1,0,0,0,0,181.76237945674424
738,Assam,0,5,0,0,0,0,0,0,155.14030475269988
739,Assam,1,3,0,0,0,0,0,0,111.68061008177811
740,Assam,0,2,0,0,0,0,0,0,83.0763180704972
741,Assam,1,6,1,1,0,0,0,0,67.37346233551914
742,Assam,0,4,0,0,0,0,0,0,143.03620314033682
743,Assam,0,4,0,0,0,0,0,0,144.98948024141157
744,Assam,0,4,0,0,0,0,0,0,154.48421032160692
745,Assam,0,6,0,0,0,0,0,0,188.9462415381794
746,Assam,0,6,0,0,0,0,0,0,86.27572931230297
747,Assam,1,6,1,0,0,0,0,0,189.94349382923411
748,Assam,0,4,0,0,0,0,0,0,78.9740012612649
749,Assam,0,4,1,0,0,0,0,0,111.96610965907163
750,Assam,1,3,1,0,0,0,0,0,178.04818234116678
751,Assam,0,4,1,1,0,1,0,1,177.33858042141094
752,Assam,1,2,0,0,0,0,0,0,66.72315317581729
753,Assam,0,4,0,0,0,0,0,0,116.56570086383677
754,Assam,1,1,0,0,0,0,0,0,95.2194589188201
755,Assam,0,3,0,0,0,0,0,0,50.57557182617013
756,Assam,0,4,0,0,0,0,0,0,97.10657103776487
757,Assam,0,3,0,0,0,0,0,0,123.10766625080643
758,Assam,0,3,0,0,0,0,0,0,78.55054626425714
759,Assam,0,4,1,1,1,0,0,0,197.86523743786117
760,Assam,0,5,1,0,0,0,0,0,56.16022591856081
761,Assam,0,4,1,1,1,0,1,0,122.04413881870337
762,Assam,0,3,1,0,0,0,0,0,122.70342754044611
763,Assam,1,3,1,0,0,0,0,0,109.36665194906462
764,Assam,0,6,1,0,0,0,0,0,130.34517508813616
765,Assam,0,5,0,0,0,0,0,0,114.31464366720253
766,Assam,1,1,1,1,1,1,0,0,190.80719530610526
767,Assam,0,5,0,0,0,0,0,0,96.41191923056665
768,Assam,0,4,0,0,0,0,0,0,66.22325218600352
769,Assam,0,5,1,1,0,0,1,0,62.63965492337766
770,Assam,1,4,1,0,0,0,0,0,160.9801739900605
771,Assam,0,2,1,1,1,0,0,0,189.28953222959575
772,Assam,0,3,1,0,0,0,0,0,78.93058530344214
773,Assam,1,3,0,0,0,0,0,0,168.7836985693594
774,Assam,0,4,1,1,0,0,0,0,68.61610515706661
775,Assam,1,4,1,1,1,1,1,0,91.94544777398093
776,Assam,1,4,0,0,0,0,0,0,166.1629241909455
777,Assam,1,3,0,0,0,0,0,0,170.76752769742666
778,Assam,1,1,0,0,0,0,0,0,93.18195171045213
779,Assam,0,6,0,0,0,0,0,0,177.83185868025112
780,Assam,1,1,1,1,1,0,0,1,92.20259327807625
781,Assam,0,4,0,0,0,0,0,0,118.52267068342027
782,Assam,0,2,1,0,0,0,0,0,106.69910579392297
783,Assam,0,4,0,0,0,0,0,0,113.74302785936456
784,Assam,1,4,1,0,0,0,0,0,87.63354748011571
785,Assam,1,3,1,0,0,0,0,0,101.92953300204914
786,Assam,0,4,0,0,0,0,0,0,84.70364633891135
787,Assam,1,8,0,0,0,0,0,0,127.49413877814129
788,Assam,1,3,0,0,0,0,0,0,93.50660422669799
789,Assam,1,2,1,1,1,1,1,0,74.68989105493621
790,Assam,1,2,1,1,1,0,0,0,129.92405561020914
791,Assam,0,5,1,1,0,1,1,0,170.30574054243027
792,Assam,1,3,1,0,0,0,0,0,90.73256827662286
793,Assam,1,5,1,0,0,0,0,0,110.35595760837015
794,Assam,1,4,1,1,1,0,0,0,117.54152156623861
